conf/sigmod/AbadiC02;f2Lea-RN8dsJ
_oDfC1aR4CAJ;S-aEcHjpLBMJ
_oDfC1aR4CAJ;WcxbHqh4FfkJ
_oDfC1aR4CAJ;WnYVibh8fxUJ
2EJhvKyW8AoJ;DDX7y0WvbRMJ
2EJhvKyW8AoJ;G__T5t9i4ZwJ
2EJhvKyW8AoJ;kCH4ZzrozMkJ
2EJhvKyW8AoJ;KLzrIupmRloJ
2EJhvKyW8AoJ;knyp-i1eDwwJ
2EJhvKyW8AoJ;NDkvnp4RrVAJ
2EJhvKyW8AoJ;oKxmbGqneFwJ
2EJhvKyW8AoJ;pMqgAz_KzPgJ
2EJhvKyW8AoJ;S-aEcHjpLBMJ
2EJhvKyW8AoJ;WcxbHqh4FfkJ
2EJhvKyW8AoJ;WnYVibh8fxUJ
DDX7y0WvbRMJ;G__T5t9i4ZwJ
DDX7y0WvbRMJ;kCH4ZzrozMkJ
DDX7y0WvbRMJ;KLzrIupmRloJ
DDX7y0WvbRMJ;knyp-i1eDwwJ
DDX7y0WvbRMJ;NDkvnp4RrVAJ
DDX7y0WvbRMJ;oKxmbGqneFwJ
DDX7y0WvbRMJ;pMqgAz_KzPgJ
DDX7y0WvbRMJ;S-aEcHjpLBMJ
DDX7y0WvbRMJ;WcxbHqh4FfkJ
DDX7y0WvbRMJ;WnYVibh8fxUJ
G__T5t9i4ZwJ;kCH4ZzrozMkJ
G__T5t9i4ZwJ;KLzrIupmRloJ
G__T5t9i4ZwJ;knyp-i1eDwwJ
G__T5t9i4ZwJ;NDkvnp4RrVAJ
G__T5t9i4ZwJ;oKxmbGqneFwJ
G__T5t9i4ZwJ;pMqgAz_KzPgJ
G__T5t9i4ZwJ;S-aEcHjpLBMJ
G__T5t9i4ZwJ;WcxbHqh4FfkJ
G__T5t9i4ZwJ;WnYVibh8fxUJ
kCH4ZzrozMkJ;KLzrIupmRloJ
kCH4ZzrozMkJ;knyp-i1eDwwJ
kCH4ZzrozMkJ;NDkvnp4RrVAJ
kCH4ZzrozMkJ;oKxmbGqneFwJ
kCH4ZzrozMkJ;pMqgAz_KzPgJ
kCH4ZzrozMkJ;S-aEcHjpLBMJ
kCH4ZzrozMkJ;WcxbHqh4FfkJ
kCH4ZzrozMkJ;WnYVibh8fxUJ
KLzrIupmRloJ;knyp-i1eDwwJ
KLzrIupmRloJ;NDkvnp4RrVAJ
KLzrIupmRloJ;oKxmbGqneFwJ
KLzrIupmRloJ;pMqgAz_KzPgJ
KLzrIupmRloJ;S-aEcHjpLBMJ
KLzrIupmRloJ;WcxbHqh4FfkJ
KLzrIupmRloJ;WnYVibh8fxUJ
knyp-i1eDwwJ;NDkvnp4RrVAJ
knyp-i1eDwwJ;oKxmbGqneFwJ
knyp-i1eDwwJ;pMqgAz_KzPgJ
knyp-i1eDwwJ;S-aEcHjpLBMJ
knyp-i1eDwwJ;WcxbHqh4FfkJ
knyp-i1eDwwJ;WnYVibh8fxUJ
NDkvnp4RrVAJ;oKxmbGqneFwJ
NDkvnp4RrVAJ;pMqgAz_KzPgJ
NDkvnp4RrVAJ;S-aEcHjpLBMJ
NDkvnp4RrVAJ;WcxbHqh4FfkJ
NDkvnp4RrVAJ;WnYVibh8fxUJ
oKxmbGqneFwJ;pMqgAz_KzPgJ
oKxmbGqneFwJ;S-aEcHjpLBMJ
oKxmbGqneFwJ;WcxbHqh4FfkJ
oKxmbGqneFwJ;WnYVibh8fxUJ
pMqgAz_KzPgJ;S-aEcHjpLBMJ
pMqgAz_KzPgJ;WcxbHqh4FfkJ
pMqgAz_KzPgJ;WnYVibh8fxUJ
S-aEcHjpLBMJ;WcxbHqh4FfkJ
S-aEcHjpLBMJ;WnYVibh8fxUJ
WcxbHqh4FfkJ;WnYVibh8fxUJ
conf/vldb/BerckenS01;A46cpXEm-8AJ
conf/vldb/BerckenS01;BJ8i-uzFQi4J
conf/vldb/BerckenS01;fhbW320LsusJ
A46cpXEm-8AJ;BJ8i-uzFQi4J
A46cpXEm-8AJ;fhbW320LsusJ
BJ8i-uzFQi4J;fhbW320LsusJ
conf/vldb/BerckenS96;GfvntjAdvVYJ
conf/vldb/BerckenS96;-iBt8AJhTSEJ
GfvntjAdvVYJ;-iBt8AJhTSEJ
conf/vldb/BerckenSW97;hIMueG-GeNsJ
conf/vldb/BerckenSW97;NCWOdJkvqPoJ
conf/vldb/BerckenSW97;w90oK0t46SAJ
hIMueG-GeNsJ;NCWOdJkvqPoJ
hIMueG-GeNsJ;w90oK0t46SAJ
NCWOdJkvqPoJ;w90oK0t46SAJ
conf/vldb/BergerBSW03;4bBWSfhvZ5AJ
conf/vldb/BergerBSW03;kADCX48-o5IJ
conf/vldb/BergerBSW03;Wjg_SYCySOsJ
4bBWSfhvZ5AJ;kADCX48-o5IJ
4bBWSfhvZ5AJ;Wjg_SYCySOsJ
kADCX48-o5IJ;Wjg_SYCySOsJ
conf/vldb/Bernstein94;TqLyg1wbo5UJ
conf/vldb/BernsteinD94;rNNtyNCgHLoJ
conf/vldb/BernsteinHJRW00;0KiQzAIFlJkJ
conf/vldb/BernsteinHJRW00;KlPsHutXQi8J
conf/vldb/BernsteinHJRW00;YvKC62tCWkQJ
0KiQzAIFlJkJ;KlPsHutXQi8J
0KiQzAIFlJkJ;YvKC62tCWkQJ
KlPsHutXQi8J;YvKC62tCWkQJ
conf/vldb/BernsteinHSSZ97;62aA4DYB0MQJ
conf/vldb/BernsteinHSSZ97;d3QEeO83FmcJ
conf/vldb/BernsteinHSSZ97;L2c8XblCSicJ
62aA4DYB0MQJ;d3QEeO83FmcJ
62aA4DYB0MQJ;L2c8XblCSicJ
d3QEeO83FmcJ;L2c8XblCSicJ
conf/vldb/BernsteinPS99;JcHiZlbsts0J
conf/vldb/BertinoBFS96;s0v9B-K8owEJ
conf/vldb/BestavrosB95;LDv4my6gWJQJ
conf/vldb/BestavrosB95;lGyhpsPV6ogJ
LDv4my6gWJQJ;lGyhpsPV6ogJ
conf/vldb/BettiniJWW02;Aq_TE_cWEQkJ
conf/vldb/BettiniJWW02;ghIMekzCkMQJ
conf/vldb/BettiniJWW02;tFuA828CptUJ
Aq_TE_cWEQkJ;ghIMekzCkMQJ
Aq_TE_cWEQkJ;tFuA828CptUJ
ghIMekzCkMQJ;tFuA828CptUJ
conf/vldb/Bhashyam96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245908%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/vldb/BhattacharjeePMLCH03;PUCW4QzlkmsJ
conf/vldb/Blecken00;hCSzil0nuVEJ
conf/vldb/BliujuteJSS98;gybR2qK1ib8J
conf/vldb/BliujuteJSS98;HSEOZDaC8ZUJ
conf/vldb/BliujuteJSS98;oBpe7jg0YHYJ
conf/vldb/BliujuteJSS98;qWGJZFXi414J
conf/vldb/BliujuteJSS98;wbGdc_RsI14J
gybR2qK1ib8J;HSEOZDaC8ZUJ
gybR2qK1ib8J;oBpe7jg0YHYJ
gybR2qK1ib8J;qWGJZFXi414J
gybR2qK1ib8J;wbGdc_RsI14J
HSEOZDaC8ZUJ;oBpe7jg0YHYJ
HSEOZDaC8ZUJ;qWGJZFXi414J
HSEOZDaC8ZUJ;wbGdc_RsI14J
oBpe7jg0YHYJ;qWGJZFXi414J
oBpe7jg0YHYJ;wbGdc_RsI14J
qWGJZFXi414J;wbGdc_RsI14J
conf/vldb/BlokWZPAKJ01;4Ga0Ts2_rp0J
conf/vldb/BlokWZPAKJ01;jxPqWIuxhvwJ
4Ga0Ts2_rp0J;jxPqWIuxhvwJ
conf/vldb/Blum99;EYfIweE8pHEJ
conf/vldb/BohannonFHRRS02;zYfyg0fCzEsJ
conf/vldb/BohannonGKNS02;9BuBq-Tj0TUJ
conf/vldb/BohannonGKNS02;jj64xkk75ZIJ
9BuBq-Tj0TUJ;jj64xkk75ZIJ
conf/vldb/BohannonLRSSS97;GzK2N5eQ0pQJ
conf/vldb/BohannonLRSSS97;IROKbaAxI6QJ
conf/vldb/BohannonLRSSS97;thTt2lg4_Z8J
conf/vldb/BohannonLRSSS97;Vj1kbPjzSHwJ
GzK2N5eQ0pQJ;IROKbaAxI6QJ
GzK2N5eQ0pQJ;thTt2lg4_Z8J
GzK2N5eQ0pQJ;Vj1kbPjzSHwJ
IROKbaAxI6QJ;thTt2lg4_Z8J
IROKbaAxI6QJ;Vj1kbPjzSHwJ
thTt2lg4_Z8J;Vj1kbPjzSHwJ
conf/vldb/BohlenSS96;gcoLSYEk0HIJ
conf/vldb/BohlenSS96;MqokIdCr2oIJ
gcoLSYEk0HIJ;MqokIdCr2oIJ
conf/vldb/BohmMSW01;Uv3mhmUGwdcJ
conf/vldb/BohmMSW01;23cNr1EhPGwJ
Uv3mhmUGwdcJ;23cNr1EhPGwJ
conf/vldb/BonczMK99;6GAoBRINv7kJ
conf/vldb/BonczMK99;8yhbBSPKZEoJ
conf/vldb/BonczMK99;jsNNCDiD0yIJ
conf/vldb/BonczMK99;xWYu2JWiF_kJ
6GAoBRINv7kJ;8yhbBSPKZEoJ
6GAoBRINv7kJ;jsNNCDiD0yIJ
6GAoBRINv7kJ;xWYu2JWiF_kJ
8yhbBSPKZEoJ;jsNNCDiD0yIJ
8yhbBSPKZEoJ;xWYu2JWiF_kJ
jsNNCDiD0yIJ;xWYu2JWiF_kJ
conf/vldb/BonczRK98;965BXzMPxSoJ
conf/vldb/BonczRK98;ts5vu2eNQgYJ
965BXzMPxSoJ;ts5vu2eNQgYJ
conf/vldb/BonifatiCDS01;tCrfb27dXiwJ
conf/vldb/BouganimCDDGS99;Ult4nmnmJp8J
conf/vldb/BouganimFV96;TiffIV1Y6AMJ
conf/vldb/BouganimNPW03;5oXuo8dJ6qAJ
conf/vldb/BouganimP02;PhERWOcOkOgJ
conf/vldb/BouguettayaEMO01;n-tA57d7ydcJ
conf/vldb/Bowker00;fAHjV8C1hLcJ
conf/vldb/BratsbergH01;x-oQarjjgccJ
conf/vldb/BraumandlCK98;rH5VOr1x-a8J
conf/vldb/BridgeJKLLM97;8qlmryXP3BsJ
conf/vldb/BridgeJKLLM97;8SYZpKAeTwQJ
conf/vldb/BridgeJKLLM97;JO9Jnx_gGIUJ
8qlmryXP3BsJ;8SYZpKAeTwQJ
8qlmryXP3BsJ;JO9Jnx_gGIUJ
8SYZpKAeTwQJ;JO9Jnx_gGIUJ
conf/vldb/BrightR02;lovlkpxUzUsJ
conf/vldb/Brin95;CuCm_rmA28cJ
conf/vldb/Brin95;dXegp-RmzXEJ
conf/vldb/Brin95;ficuvb1Q0aUJ
conf/vldb/Brin95;gOuz-7q2rRUJ
conf/vldb/Brin95;jXvsW6VxbMYJ
conf/vldb/Brin95;srjTPThCwrwJ
conf/vldb/Brin95;ytOUXklnAooJ
CuCm_rmA28cJ;dXegp-RmzXEJ
CuCm_rmA28cJ;ficuvb1Q0aUJ
CuCm_rmA28cJ;gOuz-7q2rRUJ
CuCm_rmA28cJ;jXvsW6VxbMYJ
CuCm_rmA28cJ;srjTPThCwrwJ
CuCm_rmA28cJ;ytOUXklnAooJ
dXegp-RmzXEJ;ficuvb1Q0aUJ
dXegp-RmzXEJ;gOuz-7q2rRUJ
dXegp-RmzXEJ;jXvsW6VxbMYJ
dXegp-RmzXEJ;srjTPThCwrwJ
dXegp-RmzXEJ;ytOUXklnAooJ
ficuvb1Q0aUJ;gOuz-7q2rRUJ
ficuvb1Q0aUJ;jXvsW6VxbMYJ
ficuvb1Q0aUJ;srjTPThCwrwJ
ficuvb1Q0aUJ;ytOUXklnAooJ
gOuz-7q2rRUJ;jXvsW6VxbMYJ
gOuz-7q2rRUJ;srjTPThCwrwJ
gOuz-7q2rRUJ;ytOUXklnAooJ
jXvsW6VxbMYJ;srjTPThCwrwJ
jXvsW6VxbMYJ;ytOUXklnAooJ
srjTPThCwrwJ;ytOUXklnAooJ
conf/vldb/BrinkhoffK94;egvBPvtoaMMJ
conf/vldb/BrinkhoffK94;iZnVYeTnUbgJ
egvBPvtoaMMJ;iZnVYeTnUbgJ
conf/vldb/Brodie00;uFCOiVkDZE8J
conf/vldb/Brodie03;deEJ1JsF8RwJ
conf/vldb/BrodieC99;80T8-ddj8OsJ
conf/vldb/BrodieC99;PAahJo-PXsIJ
80T8-ddj8OsJ;PAahJo-PXsIJ
conf/vldb/BrownCC94;E-1nAx7gc-8J
conf/vldb/BrownCC94;jMku9rPCt9sJ
conf/vldb/BrownCC94;oayI0FKl-nQJ
E-1nAx7gc-8J;jMku9rPCt9sJ
E-1nAx7gc-8J;oayI0FKl-nQJ
jMku9rPCt9sJ;oayI0FKl-nQJ
conf/vldb/BrownG01;aJoPVuDNDSsJ
conf/vldb/BrownMCL94;xfAfu8uJ6NAJ
conf/vldb/BrownS95;F-v-VG2RBQoJ
conf/vldb/BrownS95;yP4hDOd65VUJ
F-v-VG2RBQoJ;yP4hDOd65VUJ
conf/vldb/BunemanDHOW95;95LnCs7V35YJ
conf/vldb/BunkerCCMMW01;bKfF2TdyKDwJ
conf/vldb/Cabrera03;url:http://wwwdb.informatik.uni-rostock.de/vldb2003/papers/S31P01.pdf
conf/vldb/CabreraRH95;x3WHLHvq-SEJ
conf/vldb/Campbell99;m1eeQnYWL0oJ
conf/vldb/CareyCNVDRSM99;JpMllVmmnkAJ
conf/vldb/CareyD96;5HV8kccLoZ4J
conf/vldb/CareyD96;5xe-dQqXfI8J
conf/vldb/CareyD96;g8jnRVyQukAJ
conf/vldb/CareyD96;lW_0wZmDIaIJ
conf/vldb/CareyD96;oynyctdLMcoJ
conf/vldb/CareyD96;riS5qD1-odUJ
conf/vldb/CareyD96;ulDUAu6vLr4J
5HV8kccLoZ4J;5xe-dQqXfI8J
5HV8kccLoZ4J;g8jnRVyQukAJ
5HV8kccLoZ4J;lW_0wZmDIaIJ
5HV8kccLoZ4J;oynyctdLMcoJ
5HV8kccLoZ4J;riS5qD1-odUJ
5HV8kccLoZ4J;ulDUAu6vLr4J
5xe-dQqXfI8J;g8jnRVyQukAJ
5xe-dQqXfI8J;lW_0wZmDIaIJ
5xe-dQqXfI8J;oynyctdLMcoJ
5xe-dQqXfI8J;riS5qD1-odUJ
5xe-dQqXfI8J;ulDUAu6vLr4J
g8jnRVyQukAJ;lW_0wZmDIaIJ
g8jnRVyQukAJ;oynyctdLMcoJ
g8jnRVyQukAJ;riS5qD1-odUJ
g8jnRVyQukAJ;ulDUAu6vLr4J
lW_0wZmDIaIJ;oynyctdLMcoJ
lW_0wZmDIaIJ;riS5qD1-odUJ
lW_0wZmDIaIJ;ulDUAu6vLr4J
oynyctdLMcoJ;riS5qD1-odUJ
oynyctdLMcoJ;ulDUAu6vLr4J
riS5qD1-odUJ;ulDUAu6vLr4J
conf/vldb/CareyHMW96;Nz8zwxjBoyYJ
conf/vldb/CareyK98;MCuFKbwcWIIJ
conf/vldb/CareyKRLABFLOPQRSSUVWY01;_pAcjtd1nbEJ
conf/vldb/CareyKSSS00;fRo4fx_Q6gIJ
conf/vldb/CareyKSSS00;gZtFMFjW2n0J
fRo4fx_Q6gIJ;gZtFMFjW2n0J
conf/vldb/CarinoJ98;LF2aUSIWko4J
conf/vldb/CarinoO98;iaOLRaqTWmEJ
conf/vldb/CarinoO98;lDNAWc5SrmIJ
conf/vldb/CarinoO98;q0LbTnnGsIsJ
iaOLRaqTWmEJ;lDNAWc5SrmIJ
iaOLRaqTWmEJ;q0LbTnnGsIsJ
lDNAWc5SrmIJ;q0LbTnnGsIsJ
conf/vldb/CarinoOBS99;47kAOej6WIQJ
conf/vldb/CarneyCCCLSSTZ02;1J26mBTxdS0J
conf/vldb/CarneyCCCLSSTZ02;4-igDwZdi-QJ
conf/vldb/CarneyCCCLSSTZ02;HLd7exz0QagJ
conf/vldb/CarneyCCCLSSTZ02;KUYFJk7kXGEJ
conf/vldb/CarneyCCCLSSTZ02;R9kHnpIxNVcJ
1J26mBTxdS0J;4-igDwZdi-QJ
1J26mBTxdS0J;HLd7exz0QagJ
1J26mBTxdS0J;KUYFJk7kXGEJ
1J26mBTxdS0J;R9kHnpIxNVcJ
4-igDwZdi-QJ;HLd7exz0QagJ
4-igDwZdi-QJ;KUYFJk7kXGEJ
4-igDwZdi-QJ;R9kHnpIxNVcJ
HLd7exz0QagJ;KUYFJk7kXGEJ
HLd7exz0QagJ;R9kHnpIxNVcJ
KUYFJk7kXGEJ;R9kHnpIxNVcJ
conf/vldb/CarneyCZRCS03;JubkWSUFbbcJ
conf/vldb/CarneyCZRCS03;y5h2qhOGUSgJ
JubkWSUFbbcJ;y5h2qhOGUSgJ
conf/vldb/CarusoCGLM00;1Xo59nOfVKoJ
conf/vldb/CasatiDGS01;bFnDGrZ_4voJ
conf/vldb/CasatiDGS01;XQw3ADYCXdcJ
bFnDGrZ_4voJ;XQw3ADYCXdcJ
conf/vldb/CasatiS00;OjOQRHgD-qwJ
conf/vldb/CasatiS00;yGYyg3tCPEcJ
OjOQRHgD-qwJ;yGYyg3tCPEcJ
conf/vldb/CatozziR01;UQY439hXMEgJ
conf/vldb/CatozziR01;x_mqIy3GCmAJ
UQY439hXMEgJ;x_mqIy3GCmAJ
conf/vldb/CatozziR95;8ftKLh07LM0J
conf/vldb/Celis96;Bg5vcyRBKd8J
conf/vldb/CeriCW00;bDuu6x2n1tgJ
conf/vldb/CeriCW00;HbrsuuNPd1QJ
conf/vldb/CeriCW00;K1psyoQRPpgJ
conf/vldb/CeriCW00;LlZwS4UrRtkJ
bDuu6x2n1tgJ;HbrsuuNPd1QJ
bDuu6x2n1tgJ;K1psyoQRPpgJ
bDuu6x2n1tgJ;LlZwS4UrRtkJ
HbrsuuNPd1QJ;K1psyoQRPpgJ
HbrsuuNPd1QJ;LlZwS4UrRtkJ
K1psyoQRPpgJ;LlZwS4UrRtkJ
conf/vldb/CeriFP99;8OrOAQnaveIJ
conf/vldb/CeriFP99;CpA5QWyIRr4J
conf/vldb/CeriFP99;L1xeH5yC0fgJ
8OrOAQnaveIJ;CpA5QWyIRr4J
8OrOAQnaveIJ;L1xeH5yC0fgJ
CpA5QWyIRr4J;L1xeH5yC0fgJ
conf/vldb/CeriM03;G2QuI5QYYMoJ
conf/vldb/CeriM03;hFPNVe44A04J
G2QuI5QYYMoJ;hFPNVe44A04J
conf/vldb/ChaHKK01;VyOa5Uqsj6AJ
conf/vldb/ChakrabartiBD99;dQooUB7__ZsJ
conf/vldb/ChakrabartiBD99;zmBMRUNv8sQJ
dQooUB7__ZsJ;zmBMRUNv8sQJ
conf/vldb/ChakrabartiDAR97;-2Ib1nqgXbcJ
conf/vldb/ChakrabartiDAR97;2LdUbNy0hWwJ
conf/vldb/ChakrabartiDAR97;8IR1NrQ4zm8J
conf/vldb/ChakrabartiDAR97;jNb5aoFeS7wJ
conf/vldb/ChakrabartiDAR97;PAfIruwVVakJ
conf/vldb/ChakrabartiDAR97;QyBDbs7EpmsJ
conf/vldb/ChakrabartiDAR97;zuIhKVPjN_IJ
-2Ib1nqgXbcJ;2LdUbNy0hWwJ
-2Ib1nqgXbcJ;8IR1NrQ4zm8J
-2Ib1nqgXbcJ;jNb5aoFeS7wJ
-2Ib1nqgXbcJ;PAfIruwVVakJ
-2Ib1nqgXbcJ;QyBDbs7EpmsJ
-2Ib1nqgXbcJ;zuIhKVPjN_IJ
2LdUbNy0hWwJ;8IR1NrQ4zm8J
2LdUbNy0hWwJ;jNb5aoFeS7wJ
2LdUbNy0hWwJ;PAfIruwVVakJ
2LdUbNy0hWwJ;QyBDbs7EpmsJ
2LdUbNy0hWwJ;zuIhKVPjN_IJ
8IR1NrQ4zm8J;jNb5aoFeS7wJ
8IR1NrQ4zm8J;PAfIruwVVakJ
8IR1NrQ4zm8J;QyBDbs7EpmsJ
8IR1NrQ4zm8J;zuIhKVPjN_IJ
jNb5aoFeS7wJ;PAfIruwVVakJ
jNb5aoFeS7wJ;QyBDbs7EpmsJ
jNb5aoFeS7wJ;zuIhKVPjN_IJ
PAfIruwVVakJ;QyBDbs7EpmsJ
PAfIruwVVakJ;zuIhKVPjN_IJ
QyBDbs7EpmsJ;zuIhKVPjN_IJ
conf/vldb/ChakrabartiGRS00;2TVYDBNYioIJ
conf/vldb/ChakrabartiGRS00;3mVAyjsRXiwJ
conf/vldb/ChakrabartiGRS00;PTmCbogNUpAJ
conf/vldb/ChakrabartiGRS00;Sd2EpYgsgYEJ
2TVYDBNYioIJ;3mVAyjsRXiwJ
2TVYDBNYioIJ;PTmCbogNUpAJ
2TVYDBNYioIJ;Sd2EpYgsgYEJ
3mVAyjsRXiwJ;PTmCbogNUpAJ
3mVAyjsRXiwJ;Sd2EpYgsgYEJ
PTmCbogNUpAJ;Sd2EpYgsgYEJ
conf/vldb/ChakrabartiM00;7P1LlDStRGYJ
conf/vldb/ChakrabartiM00;tRBRXzjtm14J
7P1LlDStRGYJ;tRBRXzjtm14J
conf/vldb/ChakrabartiRS02;idfox84uNHUJ
conf/vldb/ChakrabartiSD98;oBDL7axDwG4J
conf/vldb/ChakrabartiSD98;wnke8ff8hYUJ
conf/vldb/ChakrabartiSD98;zDznH1GBa7UJ
oBDL7axDwG4J;wnke8ff8hYUJ
oBDL7axDwG4J;zDznH1GBa7UJ
wnke8ff8hYUJ;zDznH1GBa7UJ
conf/vldb/ChakrabartiSST00;eMCZN8ZXNJIJ
conf/vldb/ChakravarthyKAK94;3M_0Kd8NNjgJ
conf/vldb/ChakravarthyKAK94;L9eva_gsxrIJ
conf/vldb/ChakravarthyKAK94;ZPoFYhxgaTMJ
3M_0Kd8NNjgJ;L9eva_gsxrIJ
3M_0Kd8NNjgJ;ZPoFYhxgaTMJ
L9eva_gsxrIJ;ZPoFYhxgaTMJ
conf/vldb/ChandrasekaranF02;b408sdGcY3UJ
conf/vldb/ChandrasekaranF02;nqosSM46lCkJ
conf/vldb/ChandrasekaranF02;y-0iu9SS36YJ
conf/vldb/ChandrasekaranF02;Yu4Tvuy_WiAJ
b408sdGcY3UJ;nqosSM46lCkJ
b408sdGcY3UJ;y-0iu9SS36YJ
b408sdGcY3UJ;Yu4Tvuy_WiAJ
nqosSM46lCkJ;y-0iu9SS36YJ
nqosSM46lCkJ;Yu4Tvuy_WiAJ
y-0iu9SS36YJ;Yu4Tvuy_WiAJ
conf/vldb/ChanFFGR02;ZFI7XBuonJAJ
conf/vldb/ChangG00;fIuGhhcZl-4J
conf/vldb/ChangG00;H4BAFnrsTbwJ
fIuGhhcZl-4J;H4BAFnrsTbwJ
conf/vldb/ChangG97;0NK87fQBfPUJ
conf/vldb/ChangG97;2SYiXa0vGN4J
conf/vldb/ChangG97;bZlpjMDZD5UJ
conf/vldb/ChangG97;mXye9G0HHEwJ
conf/vldb/ChangG97;MY0MxW-_uksJ
conf/vldb/ChangG97;wDrwjYtI4uEJ
0NK87fQBfPUJ;2SYiXa0vGN4J
0NK87fQBfPUJ;bZlpjMDZD5UJ
0NK87fQBfPUJ;mXye9G0HHEwJ
0NK87fQBfPUJ;MY0MxW-_uksJ
0NK87fQBfPUJ;wDrwjYtI4uEJ
2SYiXa0vGN4J;bZlpjMDZD5UJ
2SYiXa0vGN4J;mXye9G0HHEwJ
2SYiXa0vGN4J;MY0MxW-_uksJ
2SYiXa0vGN4J;wDrwjYtI4uEJ
bZlpjMDZD5UJ;mXye9G0HHEwJ
bZlpjMDZD5UJ;MY0MxW-_uksJ
bZlpjMDZD5UJ;wDrwjYtI4uEJ
mXye9G0HHEwJ;MY0MxW-_uksJ
mXye9G0HHEwJ;wDrwjYtI4uEJ
MY0MxW-_uksJ;wDrwjYtI4uEJ
conf/vldb/ChanGR02;7rn7AHVs1YUJ
conf/vldb/ChanGR02;wUcXmf9G52gJ
7rn7AHVs1YUJ;wUcXmf9G52gJ
conf/vldb/ChanI99;KuA45Oh0rkYJ
conf/vldb/ChanI99;QV20-69j6YYJ
KuA45Oh0rkYJ;QV20-69j6YYJ
conf/vldb/ChatziantoniouR96;46FVYbhr0WoJ
conf/vldb/ChatziantoniouR97;UEvW-FsWASUJ
conf/vldb/ChatziantoniouR97;Xx-pSjq7Mv8J
UEvW-FsWASUJ;Xx-pSjq7Mv8J
conf/vldb/ChaudhuriG99;l-Sn0enuHxkJ
conf/vldb/ChaudhuriG99;yniboichufIJ
l-Sn0enuHxkJ;yniboichufIJ
conf/vldb/ChaudhuriGN03;sAYCyUcugbYJ
conf/vldb/ChaudhuriGS95;77Sb5mlyASgJ
conf/vldb/ChaudhuriGS95;WYgQ_Mhdp9sJ
77Sb5mlyASgJ;WYgQ_Mhdp9sJ
conf/vldb/ChaudhuriN97;0rViZf2YXmAJ
conf/vldb/ChaudhuriN97;g6XLqjCRkFcJ
conf/vldb/ChaudhuriN97;hAqEljGAcFsJ
0rViZf2YXmAJ;g6XLqjCRkFcJ
0rViZf2YXmAJ;hAqEljGAcFsJ
g6XLqjCRkFcJ;hAqEljGAcFsJ
conf/vldb/ChaudhuriS01;4bS3tvLQ-LAJ
conf/vldb/ChaudhuriS01;-jtu5QeiAKQJ
4bS3tvLQ-LAJ;-jtu5QeiAKQJ
conf/vldb/ChaudhuriS94;bd-Lu1jeg-AJ
conf/vldb/ChaudhuriS94;FNqBp7hox0kJ
conf/vldb/ChaudhuriS94;-f2FsG-EC9IJ
bd-Lu1jeg-AJ;FNqBp7hox0kJ
bd-Lu1jeg-AJ;-f2FsG-EC9IJ
FNqBp7hox0kJ;-f2FsG-EC9IJ
conf/vldb/ChaudhuriS96;31oH64SXpRcJ
conf/vldb/ChaudhuriS96;4MaErPILRq8J
conf/vldb/ChaudhuriS96;hk2lzbke6hQJ
conf/vldb/ChaudhuriS96;QCFUIVkspywJ
conf/vldb/ChaudhuriS96;uRmyQBKcFAYJ
31oH64SXpRcJ;4MaErPILRq8J
31oH64SXpRcJ;hk2lzbke6hQJ
31oH64SXpRcJ;QCFUIVkspywJ
31oH64SXpRcJ;uRmyQBKcFAYJ
4MaErPILRq8J;hk2lzbke6hQJ
4MaErPILRq8J;QCFUIVkspywJ
4MaErPILRq8J;uRmyQBKcFAYJ
hk2lzbke6hQJ;QCFUIVkspywJ
hk2lzbke6hQJ;uRmyQBKcFAYJ
QCFUIVkspywJ;uRmyQBKcFAYJ
conf/vldb/ChaudhuriW00;OuM0E0BhEXIJ
conf/vldb/ChaudhuriW00;u-8KapWYyWkJ
OuM0E0BhEXIJ;u-8KapWYyWkJ
conf/vldb/ChavdaW97;E9AsPVyCDlMJ
conf/vldb/ChavdaW97;h3IiHna9R2gJ
E9AsPVyCDlMJ;h3IiHna9R2gJ
conf/vldb/Chawathe99;1-mxxSvIMB8J
conf/vldb/Chawathe99;HiM9HOUxq0MJ
conf/vldb/Chawathe99;w6VtZRVAZV8J
1-mxxSvIMB8J;HiM9HOUxq0MJ
1-mxxSvIMB8J;w6VtZRVAZV8J
HiM9HOUxq0MJ;w6VtZRVAZV8J
conf/vldb/ChawatheCY94;VPwP1w9wvhEJ
conf/vldb/ChenCFGJMTW99;Hq3W65us8dkJ
conf/vldb/ChenCFGJMTW99;NHGP6JIxXjoJ
Hq3W65us8dkJ;NHGP6JIxXjoJ
conf/vldb/ChenDZ03;5MbqS0-RzBIJ
conf/vldb/ChenDZ03;cCpHMzAXRnsJ
5MbqS0-RzBIJ;cCpHMzAXRnsJ
conf/vldb/ChengGKLLQS99;_pYZZxn2SjYJ
conf/vldb/ChengGKLLQS99;p4Q8x9UmngkJ
conf/vldb/ChengGKLLQS99;ZK5GllDDjuEJ
_pYZZxn2SjYJ;p4Q8x9UmngkJ
_pYZZxn2SjYJ;ZK5GllDDjuEJ
p4Q8x9UmngkJ;ZK5GllDDjuEJ
conf/vldb/ChenHWW02;kgXRJZKRxZQJ
